4.9375		  0.285	1.0287	1.0039	1.0146	1.0002	1.00615	1.0123	1.0019	1.0289	1.01395	1.0367	1.03095	1.03715	1.04895	1.0635	1.0654	1.0656	1.13035	1.16975	1.27185
5		  0.218	1.0222	1.0095	1.0276	1.0164	1.0176	1.01275	0.9975	1.01915	1.0134	1.01285	1.0098	1.0055	1.0411	1.05375	1.0666	1.0522	1.11295	1.1714	1.2425
5.0625		  0.173	1.0065	1.0479	1.0197	1.0217	1.0216	1.0267	0.99085	1.02975	1.01615	1.01765	1.0028	0.96995	1.04855	1.03405	1.055	1.0553	1.10555	1.1537	1.21845
5.125		  0.122	1.0221	1.0282	1.0101	1.0365	1.02395	1.033	1.00295	1.0289	1.01515	1.02415	1.02105	0.97165	1.05875	1.03055	1.05565	1.05885	1.1029	1.1568	1.21365
5.1875		  0.177	1.0215	1.0389	1.0197	1.0376	1.03285	1.0255	1.01635	1.0189	1.0083	1.01605	1.01335	0.9959	1.05525	1.0265	1.04895	1.03245	1.11255	1.1494	1.21515
5.25		  0.335	1.0339	1.0303	1.0381	1.0294	1.0407	1.01515	1.0183	1.01065	0.98705	0.98985	1.0167	0.99455	1.0206	1.00345	1.0228	1.02615	1.0885	1.128	1.1841
5.3125		  0.720	1.0367	1.0414	1.0516	1.0363	1.0201	1.0026	1.0196	1.00665	0.9615	0.97925	0.99355	0.9976	1.0143	0.9863	0.9992	1.0195	1.04515	1.0888	1.1456
5.375		  1.298	1.0467	1.0258	1.0364	1.0306	1.00395	0.98585	0.99155	0.9799	0.95725	0.9459	0.97315	0.9882	0.9831	0.9516	0.9847	0.9907	1.00115	1.04885	1.0968
5.4375		  1.484	1.0507	1.0201	0.9984	1.0129	0.99135	0.99035	0.97535	0.96445	0.94985	0.9289	0.9521	0.94315	0.95505	0.9494	0.9501	0.94805	0.98465	1.0147	1.04565
5.5		  1.526	1.0675	1.0178	1.0166	1.0024	0.9876	0.97955	0.97785	0.9525	0.9529	0.91605	0.927	0.93325	0.93435	0.9216	0.9498	0.91725	0.96945	0.9854	0.997
5.5625		  1.608	1.0453	1.0126	1.0107	1.0088	0.98635	0.98915	0.9609	0.953	0.94145	0.90755	0.92465	0.9345	0.9252	0.91625	0.94105	0.90915	0.9507	0.9667	0.989
5.625		  1.583	1.0277	1.0189	1.0019	0.9983	0.9843	0.9719	0.95775	0.9467	0.9441	0.9176	0.9083	0.9271	0.9064	0.9223	0.9387	0.9185	0.9417	0.9715	0.9732
5.6875		  1.449	0.9958	1.0042	1.0105	0.9974	0.98255	0.97575	0.9591	0.947	0.92095	0.9275	0.90405	0.9246	0.90715	0.91475	0.94045	0.9193	0.9382	0.9717	0.9728
5.75		  1.368	0.9666	0.9945	0.9859	0.9723	0.9689	0.96815	0.9578	0.92845	0.93635	0.93635	0.91495	0.92635	0.9013	0.92025	0.94405	0.9344	0.9417	0.97075	0.97205
5.8125		  1.204	0.9757	0.9714	0.9873	0.9719	0.96745	0.9665	0.9612	0.92965	0.93095	0.9434	0.9337	0.9381	0.89865	0.91355	0.9529	0.9352	0.94495	0.9693	0.97295
5.875		  1.080	0.9707	0.9799	0.9748	0.9782	0.9621	0.97065	0.9648	0.9401	0.93695	0.9498	0.9325	0.93725	0.9077	0.91305	0.94865	0.92245	0.95175	0.98295	0.9732
5.9375		  1.090	0.9671	0.9722	0.9657	0.9592	0.96435	0.9752	0.96305	0.94435	0.95345	0.9627	0.94175	0.93745	0.901	0.9112	0.94275	0.93505	0.9585	0.99125	0.96405
6		  1.138	0.9533	0.9764	0.942	0.9658	0.9511	0.9712	0.96415	0.95915	0.95215	0.9598	0.94635	0.9517	0.9055	0.90995	0.9385	0.9191	0.9342	0.9878	0.97965
6.0625		  1.134	0.9599	0.9705	0.9343	0.9541	0.94555	0.9639	0.95385	0.96995	0.9616	0.95345	0.9384	0.95815	0.9175	0.92195	0.92705	0.91345	0.9462	0.97515	0.9928
6.125		  1.156	0.9581	0.9797	0.943	0.9579	0.947	0.96675	0.94665	0.9697	0.9468	0.9464	0.93335	0.9548	0.9214	0.93335	0.9154	0.9149	0.946	0.97815	1.0012
6.1875		  1.250	0.9531	0.973	0.9337	0.9641	0.9568	0.9441	0.9534	0.972	0.94515	0.94905	0.9385	0.9331	0.93115	0.93135	0.9241	0.93155	0.9367	0.97225	0.99035
6.25		  1.265	0.943	0.9633	0.9464	0.9559	0.97485	0.9469	0.9604	0.96905	0.9589	0.956	0.93505	0.93235	0.92925	0.93825	0.9156	0.9328	0.92255	0.9826	0.99355
6.3125		  1.294	0.944	0.9864	0.9327	0.9483	0.9702	0.95245	0.9649	0.96765	0.9543	0.94255	0.949	0.94045	0.93885	0.92605	0.91885	0.93355	0.94195	0.97275	1.0003
6.375		  1.225	0.9486	0.9789	0.9645	0.9544	0.97215	0.9522	0.9597	0.95885	0.96075	0.9441	0.9543	0.93875	0.9405	0.91615	0.93525	0.91585	0.94565	0.9732	0.97325
6.4375		  1.190	0.973	0.9754	0.9724	0.9726	0.98585	0.9567	0.9699	0.9688	0.9665	0.94145	0.93885	0.94215	0.9394	0.92165	0.92585	0.9204	0.9536	0.9776	0.9813
6.5		  1.148	0.9747	0.9685	0.9855	0.9858	0.9725	0.97345	0.98685	0.97205	0.9625	0.953	0.9411	0.9625	0.93655	0.92845	0.94065	0.91685	0.9604	0.9654	0.9792
6.5625		  1.034	0.9888	0.9814	0.9818	0.9953	0.97645	0.984	0.98495	0.98605	0.95005	0.95955	0.95195	0.95785	0.9433	0.94055	0.94725	0.9269	0.94165	0.9663	0.97615
6.625		  0.822	0.9862	0.9862	0.991	0.9863	0.9899	0.98845	0.9973	0.97955	0.97005	0.9739	0.95685	0.962	0.94785	0.953	0.96075	0.93385	0.95565	0.9651	0.97805
