13.75		  1.105	1.0043	0.9964	0.983	0.9913	0.976	0.9817	0.9804	0.9794
13.8125		  1.092	0.999	0.9964	0.9954	0.9884	0.983	0.9745	0.9837	0.9758
13.875		  1.047	1.006	0.9999	0.9931	0.9878	0.9931	0.9791	0.9842	0.974
13.9375		  1.007	1.0087	1.0008	0.9975	0.9959	0.9928	0.988	0.9745	0.977
14		  0.970	1.0116	1.0043	0.9977	1.0001	0.9959	0.9873	0.974	0.98
14.0625		  0.939	1.0113	1.0066	1.0019	0.9986	1.0011	0.9864	0.9755	0.9796
14.125		  0.906	1.004	1.0097	1.0029	0.9966	0.9988	0.9891	0.9813	0.9782
14.1875		  0.895	0.998	1.0062	1.0034	0.9997	1.0075	0.9915	0.9809	0.9796
14.25		  0.877	0.9968	0.9983	1.0085	0.9998	1.0071	1.0014	0.9843	0.9826
14.3125		  0.862	1.0018	0.9942	1.0125	1.004	1.0087	1.0034	0.9826	0.9815
14.375		  0.852	0.9968	0.9887	1.0076	1.0077	1.0082	0.9971	0.984	0.9843
14.4375		  0.855	0.991	0.9903	1.0104	1.0064	1.0103	1.004	0.99	0.9821
14.5		  0.882	0.9921	0.9859	1.0065	1.0115	1.0105	1.0066	0.9859	0.9868
14.5625		  0.905	0.9944	0.9855	1.0025	1.0125	1.0114	1.008	0.9877	0.9838
14.625		  0.936	0.9983	0.9948	1.0012	1.0113	1.0136	1.0068	0.9901	0.9845
14.6875		  0.984	0.9994	0.9994	0.9972	1.0066	1.013	1.0048	0.9914	0.9834
14.75		  1.031	0.9992	1.0043	0.998	0.9926	1.0132	1.0042	0.9967	0.9841
14.8125		  1.101	0.9993	0.9999	0.9969	0.9913	1.0111	1.0022	0.9967	0.9828
14.875		  1.132	0.9951	0.9986	0.9966	0.9905	1.004	0.9973	0.9954	0.985
14.9375		  1.130	0.9898	1.007	0.9939	0.9901	0.9974	0.9978	0.9945	0.9861
15		  1.118	0.9909	1.0015	0.9942	0.9876	0.9946	1.0028	0.9947	0.9881
15.0625		  1.100	0.9947	0.9984	0.9962	0.9885	0.9869	1.0051	0.9964	0.9941
15.125		  1.089	0.993	0.9961	0.9997	0.9858	0.9833	1.007	1.0032	0.9991
15.1875		  1.069	0.9943	0.9945	0.9964	0.9913	0.9786	1.0109	1.0056	1.0003
15.25		  1.005	0.9974	0.9919	0.9939	1.0016	0.9789	1.0078	1.0026	0.9981
15.3125		  0.935	1.0036	0.9918	0.994	1.0006	0.9829	1.0006	1.0028	1.0025
15.375		  0.890	1.0115	0.9895	0.9904	1.0023	0.9917	0.9921	1.0077	0.9997
15.4375		  0.859	1.0036	0.9958	0.986	1.0086	0.9928	0.9835	1.01	0.9976
15.5		  0.856	1.0044	0.9993	0.9828	1.0071	0.9965	0.9845	1.0136	1.0002
15.5625		  0.870	1.0039	1.0038	0.9837	1.0014	0.9995	0.9868	1.0147	0.9952
15.625		  0.866	1.0026	1.0103	0.982	0.9958	0.9984	0.9886	1.0146	1.0015
15.6875		  0.886	1.0038	1.0144	0.9849	0.9914	0.9997	0.9834	1.0002	1.0087
15.75		  0.905	1.003	1.0141	0.9901	0.9907	0.9996	0.9898	0.997	1.0084
15.8125		  0.943	1.0019	1.0121	0.9987	0.9872	1.001	0.9896	0.9933	1.0133
15.875		  0.992	1.0003	1.0088	1.0092	0.9821	0.9975	0.9864	0.9925	1.0165
15.9375		  1.023	1.0005	1.0071	1.0166	0.9831	0.9991	0.9911	0.989	1.0123
16		  1.059	0.9994	1.0044	1.0115	0.9835	0.9917	0.993	0.9847	1.0096
